epoch,split,loss,acc,lr,duration_s
0,train,1.722077126083374,0.33552,0.001,2.5868079662323
0,eval,1.3634431623458863,0.4865,0.001,0.5361919403076172
1,train,1.4022692929077147,0.4861,0.001,2.306009292602539
1,eval,1.170016256904602,0.5776,0.001,0.2303485870361328
2,train,1.2519981887435914,0.55104,0.001,2.243760347366333
2,eval,1.0576471923828126,0.6135,0.001,0.24038028717041016
3,train,1.1521666371917725,0.58918,0.001,2.3499858379364014
3,eval,0.9870096124649048,0.6464,0.001,0.26135706901550293
4,train,1.0887223142242433,0.61718,0.001,2.2970316410064697
4,eval,0.9443281141281128,0.6668,0.001,0.24960923194885254
5,train,1.0387576582336426,0.63788,0.001,2.2032127380371094
5,eval,0.8912728065490723,0.6906,0.001,0.22839593887329102
6,train,0.9993968286132813,0.6498,0.001,2.377201557159424
6,eval,0.8531432552337647,0.7021,0.001,0.2576718330383301
7,train,0.9641183024406433,0.66582,0.001,2.386106491088867
7,eval,0.8465391615867615,0.7048,0.001,0.2356729507446289
8,train,0.9292142515945434,0.68036,0.001,2.1302878856658936
8,eval,0.8042418461799622,0.7162,0.001,0.21941590309143066
9,train,0.9018950609970092,0.68884,0.001,2.096651315689087
9,eval,0.7915986941337585,0.7327,0.001,0.2359774112701416
10,train,0.8918457601737976,0.6927,0.001,2.191643714904785
10,eval,0.8076036221504211,0.7279,0.001,0.23247647285461426
11,train,0.8686844087982177,0.70166,0.001,2.175046920776367
11,eval,0.7446886173725128,0.7409,0.001,0.23896288871765137
12,train,0.8485052466011047,0.70836,0.001,2.4077696800231934
12,eval,0.7310236355781555,0.7495,0.001,0.2520411014556885
13,train,0.829848972644806,0.71704,0.001,2.353358030319214
13,eval,0.7022187044143676,0.7591,0.001,0.2635071277618408
14,train,0.8145928513717652,0.7189,0.001,2.2343900203704834
14,eval,0.6967867792606354,0.7561,0.001,0.24736356735229492
15,train,0.8051782822990418,0.72492,0.001,2.2553250789642334
15,eval,0.7300417692184448,0.7478,0.001,0.23882031440734863
16,train,0.7973840146255493,0.72896,0.001,2.3222784996032715
16,eval,0.7128327517986298,0.756,0.001,0.24637627601623535
17,train,0.7820136922073364,0.73486,0.001,2.3221452236175537
17,eval,0.6886546999931336,0.7615,0.001,0.23596596717834473
18,train,0.7784580721664429,0.73602,0.001,2.2803616523742676
18,eval,0.6719600150108337,0.7724,0.001,0.2570912837982178
19,train,0.7633590171432495,0.73988,0.001,2.3196704387664795
19,eval,0.6596775120735169,0.7725,0.001,0.2562587261199951
20,train,0.7547737682342529,0.74234,0.001,2.2614269256591797
20,eval,0.6330242846488953,0.7805,0.001,0.2621898651123047
21,train,0.7348403847503662,0.74942,0.001,2.333142042160034
21,eval,0.6760850418567658,0.7681,0.001,0.26160597801208496
22,train,0.7309399507331849,0.75156,0.001,2.2591867446899414
22,eval,0.6422132784843445,0.778,0.001,0.24598264694213867
23,train,0.7227609386062622,0.75582,0.001,2.2042815685272217
23,eval,0.6398056612014771,0.7838,0.001,0.23347210884094238
24,train,0.713043922958374,0.7574,0.001,2.197052001953125
24,eval,0.6331400762557984,0.7881,0.001,0.24142909049987793
25,train,0.7080351217269898,0.76328,0.001,2.1877357959747314
25,eval,0.6497857978820801,0.7765,0.001,0.2401123046875
26,train,0.7009015455436707,0.76432,0.001,2.2121684551239014
26,eval,0.6308425025939941,0.7864,0.001,0.2343144416809082
27,train,0.6937443004989624,0.76656,0.001,2.183730363845825
27,eval,0.6107181045532226,0.7904,0.001,0.2427358627319336
28,train,0.6899539496994018,0.76612,0.001,2.2046144008636475
28,eval,0.6247603128433228,0.7902,0.001,0.23764371871948242
29,train,0.681436464805603,0.76912,0.001,2.2016305923461914
29,eval,0.6299033457756043,0.7815,0.001,0.23726463317871094
30,train,0.6858108332824707,0.7696,0.001,2.2172296047210693
30,eval,0.6180561513900756,0.7891,0.001,0.2402193546295166
31,train,0.6735420883846283,0.7722,0.001,2.223973274230957
31,eval,0.615622224521637,0.788,0.001,0.24062681198120117
32,train,0.6675499104881286,0.77536,0.001,2.199721574783325
32,eval,0.6158254436016083,0.7889,0.001,0.24470877647399902
33,train,0.6635616361045837,0.77544,0.001,2.2291572093963623
33,eval,0.644359526348114,0.7816,0.001,0.2385425567626953
34,train,0.6653167970848084,0.77626,0.001,2.3385419845581055
34,eval,0.6263689096927643,0.7805,0.001,0.24208283424377441
35,train,0.6578699795532227,0.7791,0.001,2.4230291843414307
35,eval,0.6023261823654175,0.7915,0.001,0.29990506172180176
36,train,0.6564609572410584,0.77926,0.001,2.351931095123291
36,eval,0.589878752374649,0.8,0.001,0.2444145679473877
37,train,0.6442022565460205,0.78356,0.001,2.2116682529449463
37,eval,0.6170961380004882,0.7879,0.001,0.23609018325805664
38,train,0.6376785737991333,0.78396,0.001,2.197284460067749
38,eval,0.5848770698547363,0.7977,0.001,0.23973441123962402
39,train,0.6448151391029358,0.78208,0.001,2.253230333328247
39,eval,0.6107581931591034,0.7936,0.001,0.26270079612731934
40,train,0.6371092268562317,0.78602,0.001,2.2254221439361572
40,eval,0.5764873560428619,0.8071,0.001,0.2376420497894287
41,train,0.6285071484947204,0.78642,0.001,2.2328765392303467
41,eval,0.6055237218379974,0.7949,0.001,0.2337789535522461
42,train,0.6364450136947631,0.78592,0.001,2.221405029296875
42,eval,0.5894104114055634,0.7999,0.001,0.2478649616241455
43,train,0.6262327534675598,0.78888,0.001,2.223651647567749
43,eval,0.5822264019012451,0.8062,0.001,0.24317431449890137
44,train,0.6234709108734131,0.78882,0.001,2.2378664016723633
44,eval,0.6080384896278381,0.7907,0.001,0.23500561714172363
45,train,0.6217384541130065,0.79044,0.001,2.236490249633789
45,eval,0.579285760641098,0.8032,0.001,0.23790550231933594
46,train,0.6210488377952575,0.79184,0.001,2.221266508102417
46,eval,0.5757078471183776,0.8064,0.001,0.23699426651000977
47,train,0.6140732155609131,0.79412,0.001,2.2152633666992188
47,eval,0.5556131121635437,0.8091,0.001,0.23731493949890137
48,train,0.6058109850692749,0.79652,0.001,2.232714891433716
48,eval,0.565019616317749,0.8025,0.001,0.24041104316711426
49,train,0.6013287515640259,0.79738,0.001,2.221128225326538
49,eval,0.5682948606491088,0.8067,0.001,0.23652935028076172
