epoch,split,loss,acc,lr,duration_s
0,train,1.7365760108184813,0.33868,0.001,2.5500051975250244
0,eval,1.3665540773391724,0.4945,0.001,0.48900794982910156
1,train,1.4398458506774903,0.47626,0.001,2.269695520401001
1,eval,1.2550332567214966,0.5453,0.001,0.2938520908355713
2,train,1.3250675044631959,0.5236,0.001,2.265734910964966
2,eval,1.106267319869995,0.6002,0.001,0.2736201286315918
3,train,1.249030180244446,0.55304,0.001,2.3035166263580322
3,eval,1.074639330291748,0.6177,0.001,0.32768869400024414
4,train,1.1887349003219605,0.58074,0.001,2.2997560501098633
4,eval,1.0153854433059692,0.6366,0.001,0.31823182106018066
5,train,1.1561878100204468,0.5939,0.001,2.302744150161743
5,eval,0.9663702696800232,0.6606,0.001,0.3254237174987793
6,train,1.1125128727722169,0.60864,0.001,2.34850811958313
6,eval,0.9268131982803345,0.6713,0.001,0.3229713439941406
7,train,1.0786047573089599,0.62234,0.001,2.346735715866089
7,eval,0.9101307234764099,0.675,0.001,0.3137984275817871
8,train,1.0576858952713013,0.62738,0.001,2.3288700580596924
8,eval,0.8897935377120971,0.6954,0.001,0.2974371910095215
9,train,1.0269008037567138,0.6402,0.001,2.346965789794922
9,eval,0.8678361768722535,0.6989,0.001,0.3098573684692383
10,train,1.009755746498108,0.64804,0.001,2.302330732345581
10,eval,0.8147103409767151,0.7149,0.001,0.30081844329833984
11,train,0.985937446975708,0.65744,0.001,2.2778022289276123
11,eval,0.8299019094467163,0.7124,0.001,0.33649444580078125
12,train,0.9662114826965332,0.66264,0.001,2.3411142826080322
12,eval,0.8145460923194885,0.7239,0.001,0.3183560371398926
13,train,0.9586032901763916,0.66758,0.001,2.2869269847869873
13,eval,0.8047171041488648,0.727,0.001,0.3302652835845947
14,train,0.942279820098877,0.67234,0.001,2.301832675933838
14,eval,0.7885851652145386,0.7283,0.001,0.2876119613647461
15,train,0.9200034161376953,0.68102,0.001,2.3113484382629395
15,eval,0.7827966946601868,0.7317,0.001,0.2852346897125244
16,train,0.9191604358673096,0.68344,0.001,2.294121026992798
16,eval,0.7480223499298095,0.7409,0.001,0.27573513984680176
17,train,0.9033117459487915,0.6873,0.001,2.2900450229644775
17,eval,0.7395386839866638,0.7487,0.001,0.2983968257904053
18,train,0.8951577769088745,0.68956,0.001,2.334796905517578
18,eval,0.7502213473320007,0.7444,0.001,0.32622313499450684
19,train,0.8810533848953247,0.69562,0.001,2.2778542041778564
19,eval,0.7505480267524719,0.747,0.001,0.31017112731933594
20,train,0.8775683779144288,0.69954,0.001,2.308882236480713
20,eval,0.7345979031562805,0.7473,0.001,0.2989637851715088
21,train,0.865293360748291,0.70038,0.001,2.3297808170318604
21,eval,0.7060354473114013,0.7579,0.001,0.3288722038269043
22,train,0.856403290977478,0.7042,0.001,2.3351759910583496
22,eval,0.7324742739677429,0.7493,0.001,0.3210411071777344
23,train,0.8505758401298523,0.70582,0.001,2.3880343437194824
23,eval,0.7280821027755737,0.7479,0.001,0.32468700408935547
24,train,0.8444009565734863,0.70928,0.001,2.4030635356903076
24,eval,0.7083060399055481,0.7563,0.001,0.3162674903869629
25,train,0.8404842011833191,0.70922,0.001,2.333176851272583
25,eval,0.7137204263687134,0.7568,0.001,0.3239455223083496
26,train,0.8292046865653991,0.71404,0.001,2.3304519653320312
26,eval,0.6964498163223266,0.7624,0.001,0.32050156593322754
27,train,0.8235458033370971,0.71646,0.001,2.3336546421051025
27,eval,0.6903958036422729,0.7626,0.001,0.29605579376220703
28,train,0.8225580813217163,0.71842,0.001,2.328261137008667
28,eval,0.726447080039978,0.7518,0.001,0.3019382953643799
29,train,0.8171040973854065,0.71956,0.001,2.369532346725464
29,eval,0.7070335694313049,0.7548,0.001,0.33264589309692383
30,train,0.8121566901779175,0.7208,0.001,2.3341410160064697
30,eval,0.6822140767097473,0.7685,0.001,0.291379451751709
31,train,0.810290164680481,0.72132,0.001,2.3243892192840576
31,eval,0.6836056550502777,0.7651,0.001,0.2753162384033203
32,train,0.803976196308136,0.72224,0.001,2.364820718765259
32,eval,0.6854426332473755,0.7632,0.001,0.3422544002532959
33,train,0.8002558637619018,0.7266,0.001,2.354668140411377
33,eval,0.696102313709259,0.7641,0.001,0.31079721450805664
34,train,0.802511703300476,0.72606,0.001,2.3140201568603516
